BorrowerID	total_loans	total_borrowed	balance	active	settled	defaults	delinquencies
128316	2	8678.0	0.0	0	2	0	0
128323	1	16950.0	0.0	0	1	0	0
128343	1	3217.5	0.0	0	1	0	0
128409	1	10525.0	8025.17	0	0	1	0
128416	1	9810.0	6555.14	0	0	1	0
128440	1	1150.0	0.0	0	1	0	0
128460	1	14690.0	0.0	0	1	0	0
128589	1	18530.0	11489.03	0	0	1	0
128648	1	5350.0	0.0	0	1	0	0
128699	1	2370.0	0.0	0	1	0	0
128762	1	6525.0	0.0	0	1	0	0
128810	2	23493.3	5487.27	0	1	1	0
128884	1	5387.5	0.0	0	1	0	0
128893	2	11450.1	0.0	0	2	0	0
128897	1	5520.74	0.0	0	0	0	0
129011	1	4247.2	0.0	0	1	0	0
129129	1	9040.0	0.0	0	1	0	0
129165	2	5942.8	0.0	0	2	0	0
129173	1	13320.0	0.0	0	1	0	0
129209	2	6407.1	0.0	0	2	0	0
129231	1	10975.0	0.0	0	1	0	0
129235	1	104.67	0.0	0	1	0	0
129239	1	4160.0	0.0	0	1	0	0
129240	1	13080.0	9770.21	0	0	1	0
129380	1	10800.0	0.0	0	1	0	0
129395	1	4600.0	0.0	0	1	0	0
129419	1	1126.4	0.0	0	0	0	0
129454	1	13170.0	0.0	0	1	0	0
129464	1	5200.0	0.0	0	1	0	0
129526	1	4554.0	0.0	0	1	0	0
129536	1	4350.0	0.0	0	1	0	0
129558	1	5550.0	0.0	0	1	0	0
129609	1	4210.0	0.0	0	1	0	0
129616	1	3718.75	3372.61	0	0	1	0
129662	1	4210.0	0.0	0	1	0	0
129708	2	18785.25	0.0	0	2	0	0
129709	1	6540.0	0.0	0	1	0	0
129712	4	11372.93	0.0	0	4	0	0
129768	1	6315.0	0.0	0	1	0	0
129796	1	1167.5	1045.67	0	0	1	0
129871	1	19425.0	0.0	0	1	0	0
129903	1	27750.0	0.0	0	1	0	0
129931	1	28250.0	0.0	0	1	0	0
130053	1	11100.0	0.0	0	1	0	0
130089	1	15900.0	0.0	0	1	0	0
130135	1	23850.0	0.0	0	1	0	0
130141	1	15260.0	0.0	0	1	0	0
130151	1	3217.5	0.0	0	1	0	0
130188	1	1150.0	0.0	0	1	0	0
130235	1	10700.0	0.0	0	1	0	0
130275	1	3262.5	2662.57	0	0	1	0
130332	1	7590.0	7042.61	0	0	1	0
130365	1	9352.8	0.0	0	1	0	0
130366	2	14060.0	0.0	0	2	0	0
130396	2	8986.9	2827.01	1	1	0	0
130570	1	10900.0	0.0	0	1	0	0
130584	1	7169.0	0.0	0	1	0	0
130680	1	3955.0	67.85	0	0	1	0
130704	1	2260.0	0.0	0	1	0	0
130707	1	4736.25	0.0	0	1	0	0
130755	1	3157.5	0.0	0	1	0	0
130763	1	3435.33	0.0	0	1	0	0
130792	1	18315.0	0.0	0	1	0	0
130795	2	10512.0	0.0	0	2	0	0
130832	1	3648.75	0.0	0	1	0	0
130896	1	7420.0	0.0	0	1	0	0
130900	1	10900.0	0.0	0	1	0	0
130902	1	4440.0	0.0	0	1	0	0
130912	1	6480.0	0.0	0	1	0	0
130953	1	3054.0	0.0	0	1	0	0
130991	1	8475.0	0.0	0	1	0	0
131057	1	3157.5	0.0	0	1	0	0
131100	1	12204.0	0.0	0	1	0	0
131135	1	2625.0	2125.32	1	0	0	0
131148	1	4380.0	0.0	0	1	0	0
131180	1	15421.5	0.0	0	1	0	0
131276	1	27250.0	0.0	0	1	0	0
131289	3	15055.029999999999	6910.92	0	2	1	0
131299	1	2205.0	0.0	0	1	0	0
131336	1	10274.4	2926.48	1	0	0	0
131385	1	2166.6	0.0	0	1	0	0
131548	1	4250.0	0.0	0	1	0	0
131568	1	8480.0	0.0	0	1	0	0
131575	1	4781.25	0.0	0	1	0	0
131579	1	4072.0	0.0	0	1	0	0
131601	1	3946.8	0.0	0	1	0	0
131632	1	6255.0	0.0	0	1	0	0
131658	1	5200.0	0.0	0	1	0	0
131766	1	6360.0	0.0	0	1	0	0
131894	1	1110.0	0.0	0	1	0	0
131924	1	15260.0	0.0	0	1	0	0
131965	1	1066.9	0.0	0	1	0	0
132030	1	10791.0	0.0	0	1	0	0
132068	1	16950.0	0.0	0	1	0	0
132117	1	4560.0	0.0	0	1	0	0
132162	1	15937.5	0.0	0	1	0	0
132169	1	4480.0	0.0	0	1	0	0
132204	1	7150.0	0.0	0	1	0	0
132307	1	15540.0	0.0	0	1	0	0
132315	1	3217.5	0.0	0	1	0	0
132364	1	3806.25	0.0	0	1	0	0
132400	1	4170.0	0.0	0	1	0	0
132560	1	3127.5	0.0	0	1	0	0
132571	2	4207.7	0.0	0	2	0	0
132579	1	7453.6	0.0	0	1	0	0
132580	1	9562.5	0.0	0	1	0	0
132631	1	8043.75	2243.07	0	0	1	0
132647	1	15951.0	0.0	0	1	0	0
132660	1	21600.0	0.0	0	1	0	0
132662	1	10093.75	0.0	0	1	0	0
132726	1	7410.0	0.0	0	1	0	0
132909	2	10718.0	0.0	0	2	0	0
132929	1	5400.0	0.0	0	1	0	0
133009	1	21322.0	0.0	0	1	0	0
133015	1	10900.0	9459.94	0	0	1	0
133085	1	26750.0	0.0	0	1	0	0
133087	2	7624.1	0.0	0	2	0	0
133159	2	2408.6800000000003	0.0	0	2	0	0
133185	1	1115.0	0.0	0	1	0	0
133211	1	13388.75	8968.13	0	0	1	0
133329	1	17760.0	0.0	0	1	0	0
133453	1	8175.0	0.0	0	1	0	0
133629	1	5450.0	0.0	0	1	0	0
133640	1	6096.49	0.0	0	1	0	0
133653	1	3142.5	0.0	0	1	0	0
133654	1	5180.0	0.0	0	1	0	0
133662	1	22766.0	0.0	0	1	0	0
133704	2	14593.810000000001	0.0	0	2	0	0
133755	1	5816.25	0.0	0	1	0	0
133810	1	8100.0	0.0	0	1	0	0
133878	1	3142.5	0.0	0	1	0	0
133922	1	15900.0	0.0	0	1	0	0
133923	1	1125.0	0.0	0	1	0	0
133961	1	5096.0	0.0	0	1	0	0
133962	1	14951.25	0.0	0	1	0	0
133971	1	5700.0	0.0	0	1	0	0
134006	1	6540.0	0.0	0	1	0	0
134091	1	28250.0	0.0	0	1	0	0
134149	1	16650.0	0.0	0	1	0	0
134190	1	4290.0	0.0	0	1	0	0
134306	1	4144.0	0.0	0	1	0	0
134319	1	2280.0	0.0	0	1	0	0
134349	2	5977.0	513.59	1	1	0	0
134350	1	6240.0	0.0	0	1	0	0
134352	1	3157.5	0.0	0	1	0	0
134353	1	5094.5	0.0	0	1	0	0
134357	1	10376.0	0.0	0	1	0	0
134512	1	21500.0	0.0	0	1	0	0
134589	1	5600.0	1857.03	0	0	1	0
134669	1	9472.5	0.0	0	1	0	0
134697	1	4290.0	0.0	0	1	0	0
134742	1	3330.0	0.0	0	1	0	0
134768	1	7560.0	0.0	0	1	0	0
134904	1	1683.85	0.0	0	1	0	0
134928	1	2431.0	0.0	0	1	0	0
135048	1	1245.0	0.0	0	1	0	0
135061	2	6887.74	0.0	0	2	0	0
135075	1	10735.0	0.0	0	1	0	0
135129	1	6510.0	0.0	0	1	0	0
135260	1	3971.45	0.0	0	1	0	0
135263	2	27783.65	0.0	0	2	0	0
135310	1	3542.0	0.0	0	1	0	0
135321	1	7085.0	0.0	0	1	0	0
135355	1	3339.6	0.0	0	1	0	0
135431	1	11300.0	0.0	0	1	0	0
135434	1	5437.5	0.0	0	1	0	0
135473	1	2280.0	0.0	0	1	0	0
135547	1	3300.0	94.07	0	0	1	0
135561	1	3648.75	0.0	0	1	0	0
135702	1	3360.0	0.0	0	1	0	0
135727	1	9162.0	0.0	0	1	0	0
135742	1	2283.4	0.0	0	1	0	0
135791	1	9787.5	290.34	0	0	1	0
135795	1	4170.0	0.0	0	1	0	0
135814	1	3187.5	0.0	0	1	0	0
135816	1	3054.0	0.0	0	1	0	0
135902	1	3054.0	0.0	0	1	0	0
135906	1	4600.0	0.0	0	1	0	0
135932	1	3120.0	0.0	0	1	0	0
136028	1	17280.0	0.0	0	1	0	0
136054	1	16125.0	0.0	0	1	0	0
136128	1	19351.78	0.0	0	1	0	0
136159	1	26117.5	7725.57	1	0	0	0
136191	1	2260.0	0.0	0	1	0	0
136206	1	27000.0	0.0	0	1	0	0
136306	1	5370.65	0.0	0	1	0	0
136330	1	3322.5	0.0	0	1	0	0
136345	1	8818.75	0.0	0	1	0	0
136352	2	13889.0	4044.48	0	1	1	0
136375	2	16533.25	4092.51	1	1	0	0
136462	1	3157.5	0.0	0	1	0	0
136480	1	4290.0	0.0	0	1	0	0
136524	1	16176.0	0.0	0	1	0	0
136544	2	10902.8	1337.79	1	1	0	0
136635	1	1822.5	0.0	0	1	0	0
136723	1	4350.0	0.0	0	1	0	0
136756	1	5450.0	470.51	0	0	1	0
136829	1	7150.0	0.0	0	1	0	0
136959	1	6510.0	0.0	0	1	0	0
136980	1	3683.75	0.0	0	1	0	0
136981	1	2300.0	0.0	0	1	0	0
136983	1	10725.0	0.0	0	1	0	0
136985	1	16950.0	0.0	0	1	0	0
137034	1	8306.25	0.0	0	1	0	0
137035	1	2316.91	0.0	0	1	0	0
137117	1	5425.0	5110.54	0	0	1	0
137118	1	4430.0	0.0	0	1	0	0
137127	1	3300.0	0.0	0	1	0	0
137222	1	3142.5	0.0	0	1	0	0
137239	1	3683.75	0.0	0	1	0	0
137254	1	8480.0	0.0	0	1	0	0
137260	2	32667.95	0.0	0	2	0	0
137300	1	2460.0	1481.41	0	0	1	0
137308	1	15900.0	0.0	0	1	0	0
137351	1	6720.0	5933.2	0	0	1	0
137400	1	8480.0	7738.66	0	0	1	0
137461	1	1105.0	0.0	0	1	0	0
137501	1	10900.0	0.0	0	1	0	0
137559	1	16612.5	0.0	0	1	0	0
137643	1	10725.0	0.0	0	1	0	0
137655	1	4250.0	0.0	0	1	0	0
137657	1	3157.5	0.0	0	1	0	0
137759	1	7612.5	867.37	0	0	1	0
137773	1	11185.75	6184.74	0	0	1	0
137778	2	2319.5	0.0	0	2	0	0
137812	1	5362.5	0.0	0	1	0	0
137818	1	2260.0	0.0	0	1	0	0
137819	1	3142.5	0.0	0	1	0	0
137821	1	3127.5	0.0	0	1	0	0
137828	1	6540.0	0.0	0	1	0	0
137879	1	5940.0	0.0	0	1	0	0
137904	1	5371.0	0.0	0	1	0	0
137935	1	6750.0	0.0	0	1	0	0
137963	3	19230.059999999998	10189.54	0	2	1	0
137979	1	3187.5	0.0	0	1	0	0
138023	1	6540.0	0.0	0	1	0	0
138059	1	5600.0	0.0	0	1	0	0
138181	1	3497.4	3159.28	0	0	1	0
138221	1	3012.5	0.0	0	1	0	0
138260	1	21600.0	13706.35	0	0	1	0
138323	1	1669.03	987.72	1	0	0	0
138328	1	3542.0	0.0	0	1	0	0
138376	2	11127.5	4539.64	0	0	2	0
138427	1	16612.5	0.0	0	1	0	0
138454	1	2337.72	0.0	0	1	0	0
138513	1	2260.0	0.0	0	1	0	0
138515	1	3360.0	0.0	0	1	0	0
138568	1	13050.0	0.0	0	1	0	0
138703	1	3456.75	0.0	0	1	0	0
138719	1	9435.0	0.0	0	1	0	0
138742	1	3542.0	0.0	0	0	0	0
138754	1	5362.5	0.0	0	1	0	0
138759	1	3270.0	0.0	0	1	0	0
138783	1	3172.5	0.0	0	1	0	0
138836	1	4120.0	0.0	0	1	0	0
138844	1	4504.5	0.0	0	1	0	0
138847	1	5600.0	0.0	0	1	0	0
138868	1	12720.0	0.0	0	1	0	0
138884	1	3772.65	0.0	0	1	0	0
138921	1	4221.2	0.0	0	1	0	0
138949	1	3217.5	0.0	0	1	0	0
139038	2	37797.490000000005	0.0	0	2	0	0
139083	1	3054.0	0.0	0	1	0	0
139090	2	6727.8	0.0	0	2	0	0
139101	2	14276.9	0.0	0	2	0	0
139136	1	2205.0	0.0	0	1	0	0
139184	1	6882.0	0.0	0	1	0	0
139219	1	6360.0	0.0	0	1	0	0
139231	1	6720.0	0.0	0	1	0	0
139243	2	16144.0	3648.33	1	1	0	0
139288	1	8400.0	0.0	0	1	0	0
139294	1	4240.0	0.0	0	1	0	0
139375	1	5785.22	3269.23	1	0	0	0
139403	1	4240.0	0.0	0	1	0	0
139409	1	5362.5	0.0	0	1	0	0
139421	1	15505.0	584.87	1	0	0	1
139429	1	5387.5	4680.96	0	0	1	0
139440	1	5275.0	0.0	0	1	0	0
139536	1	2390.0	0.0	0	1	0	0
139622	1	11075.0	0.0	0	1	0	0
139624	1	5625.0	663.66	0	0	1	0
139751	1	3990.0	0.0	0	1	0	0
139785	1	8306.25	2308.65	0	0	1	0
139799	1	9243.75	4264.8	0	0	1	0
139863	1	10800.0	0.0	0	1	0	0
139989	1	15540.0	9357.32	0	0	1	0
140043	1	4816.0	0.0	0	1	0	0
140096	1	3075.0	1942.69	0	0	1	0
140113	1	8580.0	0.0	0	1	0	0
140120	1	6825.0	0.0	0	1	0	0
140122	1	3217.5	0.0	0	1	0	0
140144	1	15260.0	0.0	0	1	0	0
140161	4	5568.599999999999	0.0	0	4	0	0
140164	2	6219.3	0.0	0	2	0	0
140166	1	18360.0	0.0	0	1	0	0
140175	1	10634.0	0.0	0	1	0	0
140196	1	3920.0	0.0	0	1	0	0
140260	1	10099.0	0.0	0	1	0	0
140294	1	11202.0	635.12	1	0	0	0
140309	1	1090.4	0.0	0	1	0	0
140356	1	7524.0	0.0	0	1	0	0
140387	1	12430.0	0.0	0	1	0	0
140423	3	32894.15	0.0	0	3	0	0
140427	1	4290.0	0.0	0	1	0	0
140452	1	5262.5	3157.0	0	0	1	0
140474	1	12765.0	0.0	0	1	0	0
140534	1	8500.0	0.0	0	1	0	0
140680	1	6645.0	2545.38	0	0	1	0
140693	2	5898.3099999999995	0.0	0	2	0	0
140700	2	6019.0	0.0	0	2	0	0
140727	1	2987.5	0.0	0	1	0	0
140733	1	2360.0	0.0	0	1	0	0
140814	1	17160.0	0.0	0	1	0	0
140841	1	1917.77	0.0	0	1	0	0
140858	2	10528.5	0.0	0	2	0	0
140873	1	5700.0	0.0	0	1	0	0
140940	1	10900.0	0.0	0	1	0	0
141149	1	5650.0	0.0	0	1	0	0
141168	1	10791.0	0.0	0	1	0	0
141196	1	5720.0	0.0	0	1	0	0
141218	2	3993.3	0.0	0	2	0	0
141248	1	12360.0	0.0	0	1	0	0
141260	1	4290.0	0.0	0	1	0	0
141282	1	4240.0	0.0	0	1	0	0
141283	1	19440.0	0.0	0	1	0	0
141295	1	1086.7	0.0	0	1	0	0
141311	1	6750.0	0.0	0	1	0	0
141329	1	2850.0	0.0	0	1	0	0
141402	1	11880.0	0.0	0	1	0	0
141411	2	4884.25	0.0	0	2	0	0
141481	1	15120.0	0.0	0	1	0	0
141506	1	6315.0	0.0	0	1	0	0
141744	1	10800.0	0.0	0	1	0	0
141862	1	14170.0	0.0	0	1	0	0
141936	1	6720.0	0.0	0	1	0	0
141979	1	8880.0	0.0	0	1	0	0
141982	1	10725.0	0.0	0	1	0	0
142023	1	7150.0	0.0	0	1	0	0
142054	1	9967.5	0.0	0	1	0	0
142105	1	2300.0	1379.78	0	0	1	0
142136	1	5375.0	0.0	0	1	0	0
142173	1	7480.93	3566.39	0	0	1	0
142208	1	8235.75	5141.57	0	0	1	0
142242	1	11449.0	0.0	0	1	0	0
142245	2	6592.4	3438.82	0	1	1	0
142350	1	10800.0	6143.55	0	0	1	0
142403	1	3109.5	0.0	0	1	0	0
142477	1	7280.0	0.0	0	1	0	0
142492	1	3084.3	0.0	0	1	0	0
142502	1	15975.0	0.0	0	1	0	0
142576	1	5350.0	0.0	0	1	0	0
142600	1	7052.5	0.0	0	1	0	0
142609	1	9785.7	2311.52	1	0	0	0
142756	1	3187.5	0.0	0	1	0	0
142761	1	8288.0	0.0	0	1	0	0
142762	1	1215.0	92.3	0	0	1	0
142766	1	8600.0	0.0	0	1	0	0
142795	1	6763.6	4349.9	1	0	0	0
142838	2	8144.73	2071.72	1	1	0	0
142903	1	9104.55	5210.73	1	0	0	0
143019	1	10725.0	0.0	0	1	0	0
143138	1	11151.0	8021.54	0	0	1	0
143156	1	14580.0	0.0	0	1	0	0
143161	1	5575.0	0.0	0	1	0	0
143197	1	3850.0	0.0	0	1	0	0
143316	1	9356.4	0.0	0	1	0	0
143341	1	4686.57	0.0	0	1	0	0
143475	1	5262.5	1383.92	0	0	1	0
143550	1	5362.5	0.0	0	1	0	0
143577	1	7150.0	0.0	0	1	0	0
143630	1	3780.0	0.0	0	1	0	0
143828	1	7595.0	0.0	0	1	0	0
143908	1	9102.0	0.0	0	1	0	0
143938	1	3217.5	0.0	0	1	0	0
143940	1	4368.0	2379.68	0	0	1	0
143947	1	7848.0	0.0	0	1	0	0
144065	2	17360.989999999998	2500.22	1	1	0	0
144071	1	1579.5	0.0	0	1	0	0
144122	1	3220.0	0.0	0	1	0	0
144139	2	5508.5	0.0	0	2	0	0
144140	1	2251.81	0.0	0	1	0	0
144145	1	26500.0	0.0	0	1	0	0
144195	1	26625.0	0.0	0	1	0	0
144248	2	17532.3	0.0	0	2	0	0
144313	1	13320.0	0.0	0	1	0	0
144331	1	5350.0	2687.91	0	0	1	0
144339	1	4182.75	0.0	0	1	0	0
144517	1	10800.0	0.0	0	1	0	0
144530	1	1746.88	0.0	0	1	0	0
144616	1	10800.0	0.0	0	1	0	0
144807	1	4072.0	0.0	0	1	0	0
144859	1	3000.0	0.0	0	1	0	0
144901	1	3172.5	0.0	0	1	0	0
144964	1	4290.0	0.0	0	1	0	0
145000	2	9201.25	0.0	0	2	0	0
145107	1	5575.0	0.0	0	1	0	0
145174	1	4350.0	0.0	0	1	0	0
145217	1	10383.0	0.0	0	1	0	0
145220	1	3626.0	0.0	0	1	0	0
145255	1	3270.0	0.0	0	1	0	0
145351	1	3345.0	0.0	0	1	0	0
145446	1	16200.0	0.0	0	1	0	0
145456	1	26812.5	0.0	0	1	0	0
145502	1	3262.5	0.0	0	1	0	0
145540	1	3473.25	0.0	0	1	0	0
145552	1	3217.5	0.0	0	1	0	0
145565	1	3157.5	0.0	0	1	0	0
145570	1	3753.75	0.0	0	1	0	0
145629	1	16312.5	0.0	0	1	0	0
145648	1	11300.0	5290.12	0	0	1	0
145657	1	3180.0	0.0	0	1	0	0
145756	2	21424.0	0.0	0	2	0	0
145800	1	7950.0	0.0	0	1	0	0
145822	1	3187.5	0.0	0	1	0	0
146024	1	10900.0	0.0	0	1	0	0
146064	1	6825.0	6275.64	1	0	0	0
146223	1	7252.0	0.0	0	1	0	0
146233	1	16200.0	0.0	0	1	0	0
146285	1	11100.0	0.0	0	1	0	0
146354	1	19184.0	0.0	0	1	0	0
146359	1	15900.0	0.0	0	1	0	0
146397	2	4735.15	0.0	0	2	0	0
146399	1	2825.0	0.0	0	1	0	0
146436	1	1657.95	0.0	0	1	0	0
146544	1	3632.74	0.0	0	1	0	0
146555	1	5450.0	0.0	0	1	0	0
146562	1	3240.0	0.0	0	1	0	0
146622	1	10900.0	0.0	0	1	0	0
146642	1	10800.0	5258.21	0	0	1	0
146679	1	2410.0	1313.07	0	0	1	0
146682	1	4170.0	0.0	0	1	0	0
146713	1	27175.0	25735.9	0	0	1	0
146741	4	49618.4	0.0	0	4	0	0
146750	1	7910.0	0.0	0	1	0	0
146787	1	10800.0	0.0	0	1	0	0
146845	1	4085.25	0.0	0	1	0	0
146856	1	21450.0	0.0	0	1	0	0
146863	1	18232.5	0.0	0	1	0	0
146952	1	7003.75	0.0	0	1	0	0
146970	1	5362.5	0.0	0	1	0	0
146975	2	8411.2	0.0	0	2	0	0
146984	1	4240.0	0.0	0	1	0	0
147042	1	4014.0	0.0	0	1	0	0
147051	1	3312.3	994.55	1	0	0	0
147216	1	4430.0	0.0	0	1	0	0
147219	1	5697.0	0.0	0	1	0	0
147221	1	5212.5	0.0	0	1	0	0
147442	2	20958.8	1163.97	1	1	0	0
147463	1	3262.5	0.0	0	1	0	0
147476	1	2280.2	483.47	1	0	0	0
147565	3	11950.4	0.0	0	3	0	0
147576	1	3255.0	0.0	0	1	0	0
147629	2	9362.5	4206.67	0	1	1	0
147654	1	5425.0	0.0	0	1	0	0
147773	1	4618.35	3244.74	0	0	1	0
147780	1	3217.5	0.0	0	1	0	0
147864	1	4826.25	0.0	0	1	0	0
147926	1	6480.0	0.0	0	1	0	0
147986	1	17160.0	0.0	0	1	0	0
148015	1	9479.4	3797.87	1	0	0	0
148029	2	3218.2999999999997	0.0	0	2	0	0
148109	1	3127.5	0.0	0	1	0	0
148146	1	4210.0	0.0	0	1	0	0
148187	1	5650.0	0.0	0	1	0	0
148216	2	4523.67	0.0	0	2	0	0
148225	1	5437.5	0.0	0	1	0	0
148250	1	4826.25	0.0	0	1	0	0
148285	1	3217.5	0.0	0	1	0	0
148430	1	4072.0	0.0	0	1	0	0
148619	1	26500.0	0.0	0	1	0	0
148634	1	6315.0	0.0	0	1	0	0
148643	1	4290.0	0.0	0	1	0	0
148645	1	4702.5	0.0	0	1	0	0
148653	1	3563.0	0.0	0	1	0	0
148661	1	7749.75	0.0	0	0	0	0
148737	1	12960.0	0.0	0	1	0	0
148748	1	8508.5	0.0	0	1	0	0
148772	2	4814.45	0.0	0	2	0	0
148789	1	1482.0	0.0	0	1	0	0
148954	1	577.8	0.0	0	1	0	0
149016	1	4430.0	0.0	0	1	0	0
149087	1	6420.0	0.0	0	1	0	0
149192	1	10694.7	0.0	0	1	0	0
149266	1	21250.0	0.0	0	1	0	0
149336	1	2360.0	0.0	0	1	0	0
149357	1	6343.8	0.0	0	1	0	0
149373	1	3563.0	0.0	0	1	0	0
149387	1	3718.75	0.0	0	1	0	0
149425	4	11694.5	2221.3	0	3	1	0
149465	1	5450.0	0.0	0	1	0	0
149510	1	6435.0	0.0	0	1	0	0
149628	1	5237.5	2123.42	0	0	1	0
149735	1	2300.0	0.0	0	1	0	0
149781	1	3240.0	0.0	0	1	0	0
149951	1	16350.0	0.0	0	1	0	0
149957	1	2825.0	0.0	0	1	0	0
149965	1	15540.0	0.0	0	1	0	0
150041	1	20448.0	0.0	0	1	0	0
150061	1	3987.62	0.0	0	1	0	0
150113	1	6270.0	0.0	0	1	0	0
150226	1	10118.0	0.0	0	1	0	0
150313	1	3108.0	0.0	0	1	0	0
150387	1	14170.0	0.0	0	1	0	0
150432	1	3127.5	2385.23	0	0	1	0
150470	1	15675.0	0.0	0	1	0	0
150580	1	5237.5	0.0	0	1	0	0
150650	1	11035.2	0.0	0	1	0	0
150662	1	9585.0	0.0	0	1	0	0
150674	1	10900.0	0.0	0	1	0	0
150710	1	3157.5	186.97	0	0	1	0
150896	1	5237.5	0.0	0	1	0	0
151016	1	6270.0	0.0	0	1	0	0
151093	1	3217.5	0.0	0	1	0	0
151102	2	7821.4	1925.86	1	1	0	0
151248	2	13197.1	0.0	0	2	0	0
151266	1	3753.75	0.0	0	1	0	0
151269	1	10260.0	7166.77	0	0	1	0
151300	1	3788.75	0.0	0	1	0	0
151386	1	1368.0	981.75	0	0	1	0
151396	1	4350.0	0.0	0	1	0	0
151398	1	9309.0	0.0	0	1	0	0
151440	1	1867.5	0.0	0	1	0	0
151467	1	5940.0	0.0	0	1	0	0
151631	1	4290.0	0.0	0	1	0	0
151774	2	12497.369999999999	0.0	0	2	0	0
151806	1	3164.0	0.0	0	1	0	0
151849	1	5878.32	1417.04	1	0	0	0
151941	1	3262.5	0.0	0	1	0	0
152015	1	5747.5	0.0	0	1	0	0
152020	1	8720.0	0.0	0	1	0	0
152067	1	18105.0	0.0	0	1	0	0
152141	1	5500.0	3722.21	0	0	1	0
152198	1	8275.25	0.0	0	1	0	0
152208	1	3180.0	0.0	0	1	0	0
152224	1	11182.5	0.0	0	1	0	0
152263	1	2300.0	0.0	0	1	0	0
152435	2	17135.7	0.0	0	2	0	0
152465	1	8054.25	3741.93	0	0	1	0
152542	1	10800.0	0.0	0	1	0	0
152622	4	32037.199999999997	0.0	0	4	0	0
152733	1	10450.0	5249.53	0	0	1	0
152848	1	11990.0	0.0	0	1	0	0
152883	1	8025.0	0.0	0	1	0	0
152887	1	6420.0	0.0	0	1	0	0
152889	1	3054.0	0.0	0	1	0	0
152922	1	27250.0	0.0	0	1	0	0
152928	1	3127.5	0.0	0	1	0	0
152945	1	3270.0	0.0	0	1	0	0
152954	2	13696.0	0.0	0	1	0	0
152976	1	4360.0	0.0	0	1	0	0
153004	1	6630.0	5056.57	0	0	1	0
153005	1	6397.97	4097.22	0	0	1	0
153010	1	3300.0	138.24	0	0	1	0
153061	2	17898.5	5784.08	1	1	0	0
153078	1	3240.0	0.0	0	1	0	0
153120	1	10725.0	816.43	0	0	1	0
153128	1	1102.5	0.0	0	1	0	0
153149	1	1140.0	0.0	0	1	0	0
153303	1	8025.0	0.0	0	1	0	0
153333	1	1130.0	0.0	0	1	0	0
153420	1	4691.25	0.0	0	1	0	0
153432	1	12906.0	0.0	0	1	0	0
153435	1	7805.0	0.0	0	1	0	0
153460	2	8731.5	832.6	1	1	0	0
153474	2	13237.65	0.0	0	2	0	0
153507	1	8248.8	0.0	0	1	0	0
153513	1	5225.0	2446.94	0	0	1	0
153573	1	1368.0	0.0	0	1	0	0
153593	3	21273.4	0.0	0	3	0	0
153619	1	4180.0	0.0	0	1	0	0
153624	1	4280.0	0.0	0	1	0	0
153737	1	5262.5	0.0	0	1	0	0
153783	1	4815.0	0.0	0	1	0	0
153836	1	3345.0	0.0	0	1	0	0
154077	1	3217.5	0.0	0	1	0	0
154139	1	3217.5	0.0	0	1	0	0
154188	1	5262.5	4851.01	0	0	1	0
154334	1	7837.5	4322.92	0	0	1	0
154338	2	13624.0	0.0	0	2	0	0
154346	1	6315.0	0.0	0	1	0	0
154408	1	8480.0	0.0	0	1	0	0
154452	1	28540.0	0.0	0	1	0	0
154461	1	2812.5	0.0	0	1	0	0
154512	1	4826.25	0.0	0	1	0	0
154514	1	3054.0	0.0	0	1	0	0
154545	1	4072.0	0.0	0	1	0	0
154625	1	1061.1	0.0	0	1	0	0
154709	1	21300.0	0.0	0	1	0	0
154715	1	18105.0	0.0	0	1	0	0
154775	1	10775.0	0.0	0	1	0	0
154837	1	2706.0	0.0	0	1	0	0
154869	1	3127.5	0.0	0	1	0	0
154898	1	11522.5	0.0	0	1	0	0
154900	1	2850.0	0.0	0	1	0	0
154906	1	5064.75	0.0	0	1	0	0
154924	1	3753.75	0.0	0	1	0	0
154934	1	3217.5	0.0	0	0	0	0
155028	1	2205.0	0.0	0	0	0	0
155055	1	1049.4	0.0	0	1	0	0
155085	1	9585.0	0.0	0	1	0	0
155161	1	15825.0	0.0	0	1	0	0
155215	1	2912.5	2760.97	0	0	1	0
155222	1	3135.0	0.0	0	1	0	0
155223	1	15675.0	0.0	0	1	0	0
155392	3	10915.670000000002	0.0	0	3	0	0
155426	1	7595.0	0.0	0	1	0	0
155430	2	8265.55	898.93	1	1	0	0
155437	1	10600.0	0.0	0	1	0	0
155530	1	2682.5	0.0	0	1	0	0
155540	1	9218.0	0.0	0	1	0	0
155571	1	6540.0	0.0	0	1	0	0
155600	1	14560.0	0.0	0	1	0	0
155673	1	9540.0	0.0	0	1	0	0
155697	1	3300.0	0.0	0	1	0	0
155792	2	16272.5	0.0	0	2	0	0
155849	1	26125.0	9956.39	0	0	1	0
155882	1	4893.75	0.0	0	1	0	0
155905	1	9180.0	0.0	0	1	0	0
156123	1	10450.0	6789.48	0	0	1	0
156266	1	7700.0	0.0	0	1	0	0
156277	1	3217.5	0.0	0	1	0	0
156310	1	9900.0	0.0	0	1	0	0
156431	1	9652.5	0.0	0	1	0	0
156471	1	27250.0	0.0	0	1	0	0
156498	1	5525.0	0.0	0	1	0	0
156509	1	10880.99	0.0	0	1	0	0
156534	1	3157.5	0.0	0	1	0	0
156617	1	1170.0	0.0	0	1	0	0
156634	1	20900.0	0.0	0	1	0	0
